date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1963-12-01,-1.4720700304837486,-6.607985006281604,-2.9748943464651307,1.4419405062953685,0.8064151844364936,1.3093464376133457,-0.9754004430030901,0.2794798714232337
1964-01-01,-1.4939138853366185,-6.7207027976897935,-2.7092109890437075,1.3288077844640998,0.7078014326931161,1.1947783471440911,-0.9702979758915513,0.35773398938674283
1964-02-01,-0.9580838060189732,-7.191565336779511,-2.0801641606086223,0.7117935785210738,1.143191756408762,0.8268469327566434,-0.3550271455463308,0.1300329353282166
1964-03-01,-1.2063789159706442,-7.046328318615694,-2.3821998671152578,0.8688947213097529,0.9297307792902996,1.1523084160408623,-0.8195816985855024,0.3459887022966964
1964-04-01,-1.3882613857535355,-6.56755014136321,-2.88812786982598,1.3635928480848398,0.5065880221225073,1.277033942451059,-1.2889709932242666,0.393165953091737
1964-05-01,-1.317502586638039,-6.791569790983431,-2.3822301181568135,1.0808528757010623,0.40539198470215704,1.1952500692158072,-1.3613484875683033,0.39807766464847466
1964-06-01,-1.1773858934595562,-7.061084646932097,-2.334450407985952,0.9434135955341806,0.6859389627549822,1.148687245930839,-1.0827031430637655,0.30434477671657906
1964-07-01,-1.1254194527548198,-7.221511908208638,-2.128884460527741,0.8033175925818418,0.5647938730993068,1.2115023088155257,-1.4156632695726081,0.4291621399362196
1964-08-01,-0.9778628168830383,-7.382637219715182,-2.026878009185253,0.6313008213021273,0.6747561789587461,1.1557163964548118,-1.2365565451008895,0.39621367752595416
1964-09-01,-0.9262275915493364,-7.367366792803387,-2.2846778409378605,0.6047363303112882,0.6554469506751354,1.2428042843753586,-1.2904088613295739,0.6073234550327385
1964-10-01,-1.0418976731885634,-7.094024811932652,-2.5378984043721338,0.9209595063440026,0.8040732949816918,1.2245110349105377,-1.1361049643359709,0.37022930047298974
1964-11-01,-0.9260192053541577,-7.466106487484967,-1.9087073033361421,0.683665241391727,0.338007831052057,1.2891052889122463,-1.7241612056121711,0.3874707267706811
1964-12-01,-0.8421784569367099,-7.6245897745150994,-1.6800369904519359,0.4774605283170939,0.24170839182758805,1.27967798533969,-1.8282647253639115,0.41301367536250094
1965-01-01,-0.7860941832389936,-7.5112129012057895,-1.5848169556356675,0.4165215701835464,0.13958418993423566,1.3515628007803309,-2.0678877568059346,0.4547776383381555
1965-02-01,-0.972474323528062,-7.427676287372132,-1.6916829630726549,0.583625864377417,0.11824188212119958,1.3834877271510289,-2.0092536208652207,0.49577893752568303
1965-03-01,-0.8171481521229886,-7.517224767713406,-1.6383211265075908,0.5050865163450114,0.0740390262507258,1.2813681130406243,-1.9945423679334744,0.46092746513223803
1965-04-01,-0.8196124635870342,-7.749390979754355,-1.0995497504606002,0.2162439240103923,-0.06319264941192634,1.2875097539450266,-2.147928369138788,0.5066901532415967
1965-05-01,-0.7813955002677736,-7.725894428844032,-0.9892131220532222,0.24223986452926308,-0.11017330804746839,1.180489367116601,-2.0417383761516676,0.43437052811822663
1965-06-01,-0.8247028890049312,-7.750457738306877,-0.8892489059100556,0.2741443289592349,-0.13656522892534143,1.1043369187114693,-1.9906644632526131,0.3617028390660372
1965-07-01,-0.7778111691665416,-7.758851766152445,-0.7869247183415468,0.21794311821331513,-0.3326636710422424,1.0537053504476914,-2.176855477336934,0.4319353523254654
1965-08-01,-0.7411291418408125,-7.785979327304386,-0.9321510944172647,0.23120112670580836,-0.10473135164606193,1.0964593225262014,-2.0192910151874317,0.47495279074473695
1965-09-01,-0.8028604017181427,-7.849245951390537,-0.8785388945253316,0.15039877591960668,0.0009384951405284144,1.0841640710223321,-1.9163420456300027,0.6051603196834184
1965-10-01,-0.6597074458431016,-8.068935179697423,-0.41255694887656175,-0.15340523848318122,-0.16578603096237182,1.0543063171806453,-2.1079083352993813,0.6484455322265499
1965-11-01,-0.6616501785651631,-7.958744326058174,-0.6361679021933031,-0.09497942365238042,0.06919121898063796,0.934123556478494,-1.6979769148330814,0.605886878147149
1965-12-01,-0.6129956732514166,-8.223994679729234,-0.09701918999058837,-0.3867653539859885,0.09166962258986897,0.6823764218541221,-1.4825753132327126,0.5800838237217042
1966-01-01,-0.6605497146735178,-8.115355084655508,-0.3197430352574252,-0.34431469936533404,-0.09275774231653189,0.9179969944251807,-1.8651985893786212,0.7105379160250761
1966-02-01,-0.8802096851116838,-7.9087028217258055,-0.37540087117939236,-0.187039473168219,-0.5119634940916287,0.939870408165778,-2.1734857879231755,0.8272466483112725
1966-03-01,-0.8689257837041136,-7.977962691958113,-0.08499741551574155,-0.24274538690750694,-0.7058688207464147,0.7544059746557386,-2.1402851787159713,0.7488039179118454
1966-04-01,-1.057838037890152,-7.590946288672523,-0.32517075038977294,0.013450609374969709,-0.8971260279292039,0.8127727306827152,-2.244903348076037,0.7659529823426001
1966-05-01,-1.340693948909415,-7.183955312141928,-0.6796440287585537,0.3576035132174826,-0.9902276863559685,1.045163563989099,-2.55587661274511,0.7300320504376061
1966-06-01,-1.624886393554391,-6.880271068087857,-0.35751503751369856,0.5282722952716641,-1.6034567558322252,1.1513952130473766,-3.3581163066311883,0.6983472585081204
1966-07-01,-1.785105598503828,-6.586721474264723,-0.6438937815546907,0.6434381075481885,-1.5103978532285498,1.1692776349253449,-3.129075251213126,0.7483411521451069
1966-08-01,-2.0050437686695033,-6.273353172551395,-0.6879910440259719,0.48316754133759365,-1.6485542064153589,1.2105975148556078,-3.1014813012644438,1.2024704732597793
1966-09-01,-2.1803375484159533,-6.0416491002919415,-0.9060469624033916,0.8117804855246048,-1.9792166865531604,1.2750687877687283,-3.341520040854187,1.0197410919551215
1966-10-01,-2.282445545537535,-5.657665111824766,-1.324381883244443,1.1354425086508981,-2.110580697710169,1.3452823189485303,-3.3834472482354743,0.9732916134038914
1966-11-01,-2.3573741327931383,-5.336432035871567,-1.3777419581415244,1.3444103463094972,-2.080729863802936,1.3465045382458873,-3.4368963176524336,0.8308769203770985
1966-12-01,-2.325681884773265,-5.194162907803545,-1.930121930591653,1.6528583560807721,-1.8362146047421621,1.468184966151269,-3.3779935682296696,0.7414087064155477
1967-01-01,-1.771274223599609,-5.965999679046374,-1.679439554538849,1.5474337608344662,-2.117498403021119,1.1110987029482429,-3.039558101557429,0.6666616094357488
1967-02-01,-2.100687340837754,-5.4492711950921455,-2.044196626965959,1.965346535912987,-1.6895212496928436,1.2486068002661879,-2.8988977261424513,0.37288034945860976
1967-03-01,-2.1002520659971515,-5.048174127426147,-2.752525216222162,2.333917965727292,-1.4240306402114693,1.352404929596986,-2.7440536768537376,0.2615399624033935
1967-04-01,-1.9018759110972037,-4.8917752281203954,-3.28984160456245,2.3424245662688086,-0.8030776463393288,1.3731029073537633,-2.22776966437641,0.251565167068831
1967-05-01,-1.8749160026932121,-4.946185908045032,-3.0532545010795795,2.2788605708564935,-0.5147400089250506,1.1404840658854036,-1.737564622909218,0.08528947548121638
1967-06-01,-1.7889847746471546,-4.809370726950027,-3.1929529766660147,1.9683324531038928,0.01212913221894812,1.0181227896129277,-1.0365580224557374,0.32235744653019155
1967-07-01,-1.6636291362691644,-5.008538676319647,-3.226125025039452,1.8442107962597418,0.24287766766945146,0.9107466030279621,-0.5817040139812493,0.3709171668099495
1967-08-01,-1.4293640752571364,-5.416150755567938,-2.7649235239145646,1.3808193264961104,0.4090426329202047,0.6851260229873201,-0.2344509423093782,0.36618337707363163
1967-09-01,-1.4719692928953305,-5.386490402771245,-2.851165669564381,1.3692600283500211,0.5770092338582988,0.6766737911871188,-0.0455938248273261,0.41090754402149066
1967-10-01,-1.4224959655629896,-5.3706589867472605,-2.792047255502052,1.2523563109044042,0.7512933922979238,0.6783443157275529,0.09736553452986665,0.38527373048142494
1967-11-01,-1.3511110834844497,-5.787447313748455,-1.9069086415377354,0.7997990618393648,0.47559294577908257,0.5093465201056662,0.002363053480699925,0.4419776908425112
1967-12-01,-1.4380307770065306,-5.662836106377307,-1.7630018246259538,0.7232315267734002,0.1444010684356992,0.5975399375125192,-0.2848486312162345,0.5792046661857858
1968-01-01,-1.8803242038001522,-5.558512977333846,-2.0076670794576863,1.418328264669787,-0.2101351238211847,0.6579232633838803,-0.2074212806046121,0.32558007441318676
1968-02-01,-1.416600878082261,-6.192135848732491,-0.7777093209797296,0.6089927047197538,-0.053621869876882756,0.25386251490697576,0.25971993828738044,0.23991341841215963
1968-03-01,-1.6703434908823993,-5.959139501473103,-0.44655700636380136,0.6764069125995114,-0.4508904811926015,0.3061378404010377,-0.20087168412096956,0.24541896271698868
1968-04-01,-2.0371052892482298,-5.999431878564995,0.4575096164084739,0.5359309195877614,-0.8545883944938477,0.17972642312225998,-0.6010245039567941,0.10662020576054343
1968-05-01,-1.8652778319270493,-6.002064717245958,0.5051491265148597,0.4801478340912218,-1.3107724314744853,0.3008233493434795,-1.144533599184265,0.20439548890565482
1968-06-01,-1.9968574112266178,-5.763746141567605,0.34044820961877936,0.5080122608198536,-1.337749942381056,0.31019675854257583,-1.2065704992121244,0.2979466980190503
1968-07-01,-1.9408985353670978,-5.817059199588419,0.5488934447955914,0.5317463993484919,-1.290515210506254,0.13002234861871492,-1.1025763808261833,0.01331538744733087
1968-08-01,-2.043972426238334,-5.815256078799006,0.4404361770635541,0.794154211097613,-1.3470119740396787,0.12773154417464494,-1.0297050677294166,-0.09575659383467468
1968-09-01,-1.8159891882085262,-6.063146061677997,0.6196915654760257,0.527275169963917,-1.2039450682927002,0.03867583906656916,-0.867553400675923,-0.024547181509662484
1968-10-01,-1.8056510212598014,-6.201408255886842,1.0768084249816297,0.3638487213862881,-1.3010198312639187,0.027085377313088445,-0.9706877361241986,0.023049781086173553
1968-11-01,-1.8461686006217843,-6.2288762870937795,1.0519299982218775,0.33592988800447904,-1.147894581533603,-0.015375106272312474,-0.6469704423141096,0.01693063426080934
1968-12-01,-1.7983284035574776,-5.835593948115706,0.2663307254453758,0.15007703997100988,-0.4944543616028021,0.18250173769323616,-0.10834363656813997,0.5958021479461494
1969-01-01,-1.839549528090023,-6.554272818431496,1.5982872531971328,0.06836843612774252,-0.9868480572495657,-0.1963311346898452,-0.3305811103730834,-0.03363362226734407
1969-02-01,-2.003443429775214,-6.2780990143850435,1.5080606830223753,0.35361288665084284,-1.118388056141806,-0.17803954836200067,-0.4111399808816643,-0.17409637387407084
1969-03-01,-2.192216308116053,-5.926445151823094,1.654905267133334,0.32618309121473865,-1.5924355039575342,-0.15978577785121534,-0.7468025476302158,-0.0638526640352276
1969-04-01,-2.4897070564840207,-5.288850712842503,1.7470650160921457,0.8415551874108043,-2.2473314292011253,-0.17891976955824881,-1.3215875191857862,-0.4240728083869029
1969-05-01,-2.9273391083847327,-4.791101375061502,2.4107071727091496,1.12609050964929,-2.6244301900529394,-0.3360637332600438,-1.6584515769167776,-0.9125943436960104
1969-06-01,-2.7306032219930914,-5.036590724571966,2.2430000190223605,0.6238590411134483,-2.0641483215397685,-0.2703520378035026,-1.0198729856187059,-0.3523232776510793
1969-07-01,-2.8440853981212784,-4.74799268149384,1.9100382489739451,0.9602007254330139,-2.509483819809259,-0.06851888009320693,-1.4605274766385516,-0.3597392340352157
1969-08-01,-3.03354436813361,-4.484814373502519,2.2958908175420683,1.063183352610749,-2.970868627996317,-0.14144957557726656,-1.9716987401382842,-0.6405211541775815
1969-09-01,-3.1373633466657376,-4.134082783762738,1.916738016997164,0.9587845540336682,-2.507007176957923,-0.14130198400548738,-1.4234606858820351,-0.29591983707977865
1969-10-01,-3.1823227339508775,-4.078429079109635,1.6520916885855605,1.271279652478405,-2.860258841081676,-0.09656535771026357,-1.7005662523324057,-0.44819416904943016
1969-11-01,-3.268290988303365,-3.5077918501267304,0.9125433027602208,1.519480889570976,-2.4960634340857224,0.052507880021349304,-1.429804107059445,-0.3736479746913547
1969-12-01,-3.1739987881097824,-3.5755716049895474,0.24578537432244546,1.0178210469111,-1.502221922802957,0.09983103349122488,-0.13659688457372815,0.6289716562154378
1970-01-01,-3.798123770002645,-2.2808027972280307,-0.13523962144339027,2.164003596603922,-2.1283489363188814,0.4275277863348278,-1.1960716490606917,-0.3184164180117629
1970-02-01,-3.9749600951330697,-2.104226183125635,0.12136626978436321,2.382632532755837,-2.597156126984196,0.015091697607707347,-1.282203756485495,-0.5588402293406561
1970-03-01,-3.741632925879931,-2.157191301595017,-0.6210860792591267,2.2383976108660706,-1.7904848780282652,0.12881942582690747,-0.7652592316993259,-0.3978204064485545
1970-04-01,-4.008550172852889,-1.4089190995371568,-0.9164436296242375,2.501457345778226,-1.3402655618194226,0.13687508661344508,-0.3923952014535994,-0.5496532908385982
1970-05-01,-3.879628887137096,-1.3956158370810439,-1.4300167155782948,2.5055760639626796,-0.8494670034308189,0.045090538506921456,0.35701572559918504,-0.3801169736043571
1970-06-01,-3.701931165567821,-1.3348804170574384,-2.154632258864744,2.326286437901,0.010883357920516382,0.0072478795671088855,1.1701492097629038,-0.012811787435834873
1970-07-01,-3.6175077970218816,-1.4591402563306957,-1.9513098270502345,2.390335672027039,-0.013124728006096856,-0.07268896875200193,1.1043349126191497,-0.32547389234402413
1970-08-01,-3.551234419863637,-1.067547453359481,-2.8012477439490286,2.672015583720762,0.5516787750801241,0.06521377714573992,1.6148259324927758,-0.2711296742775665
1970-09-01,-3.553917513967323,-1.0889763955203673,-3.1719958971578093,2.5581448808249294,1.201069905872819,-0.013550435785174448,2.3823311417612505,-0.1366159572671903
1970-10-01,-3.9779650739622006,-0.27267493868906034,-3.540016008842186,3.296966780011863,1.1317896059810844,-0.05589692852380128,2.3193911694129956,-0.5844527695586761
1970-11-01,-3.870973203943696,-0.25020272206134053,-3.69557765472987,3.381167473992294,1.2581090672140558,-0.19507828556277393,2.4987339291503394,-0.6968781381746864
1970-12-01,-3.101480529977879,-1.596326076757001,-2.930792398653059,2.0888510864235115,2.0525353476955015,-0.8515013425099072,3.9128360400151814,-0.17808644408322705
1971-01-01,-3.6113936931107395,-2.184402358574828,-2.270687888934797,2.2920369029930794,1.9425515218118465,-1.0080723278592922,3.9258747923021238,-0.3227809052064277
1971-02-01,-3.6143389136406756,-2.226846459987623,-2.662386795584729,2.4105237810759035,2.127368437183814,-0.9585711712836334,4.033537565567457,-0.2877180179589405
1971-03-01,-3.665870970954218,-2.2755638797138675,-2.2370795145220836,2.455096028742256,2.0748259080467677,-1.1468492861452628,4.132197719316049,-0.8331247896604632
1971-04-01,-3.354301801550223,-2.8602766154223276,-1.583753193407703,1.888201926443304,2.009095627821116,-1.3249954066401783,4.2150714738229675,-0.5807041944931584
1971-05-01,-3.3382003806257,-3.0572399143312956,-0.7099379832271674,1.579305807780135,1.7358859915524822,-1.419954569090423,3.868527896322176,-0.66394339207513
1971-06-01,-3.223144477039314,-3.2786587076530784,-0.872627637996733,1.259039654162431,2.040161282457598,-1.328397774464308,4.256737985631697,-0.32997058141843466
1971-07-01,-3.19702977819865,-3.184955496676322,-0.6895174194938256,1.2790621204059975,2.166993370000957,-1.4012900165270752,4.3882003029677685,-0.5989146781822964
1971-08-01,-3.640553808228557,-3.1693512793057206,-0.04779373362490028,1.727136328572223,1.424228405517166,-1.4293176363498348,3.4653053105944096,-0.8793133393224098
1971-09-01,-3.399805125013026,-3.593394654046249,0.3013787859163216,1.3936086774335468,1.164338748944342,-1.3671127225378863,2.9990250886901664,-0.696708170457815
1971-10-01,-2.750323485763085,-4.2776952982467265,0.5051892475208025,0.8868255323272649,1.1181212721409173,-1.3728602845851758,2.808824400855887,-0.8205689044495432
1971-11-01,-2.3435888164427308,-4.691274484398837,0.7471087808118986,0.38406652608610115,1.4504404344192352,-1.3599094270831074,2.9291522192554518,-0.7115559774651531
1971-12-01,-1.96202959925072,-5.293404500826632,0.626495367440917,0.08587390283922788,1.7033332464064854,-1.4918012928250295,3.382723168157328,-0.41965078510348486
1972-01-01,-1.5431897765028193,-5.98060461117423,1.3111671433986467,-0.4964297876639789,1.6078780917596363,-1.8436752972215098,3.6672947891400938,-0.46185926911069397
1972-02-01,-1.4807969997780819,-6.261795785334032,1.3687545786480826,-0.5851153830730633,1.1863254580449254,-1.5963679160442175,3.0901963108475505,-0.39784340144625524
1972-03-01,-1.372027955594025,-6.384478261994615,1.8299637554476977,-0.8084674755869743,0.8135055834891692,-1.5738988656895807,2.640569123444054,-0.3396386993073356
1972-04-01,-1.314399311471163,-6.293498678751247,1.754884629706889,-0.7066087144893716,0.6985923803135179,-1.4791456912053753,2.4002032421598134,-0.5030833960380566
1972-05-01,-1.2983180602566584,-6.252428543168664,1.7459502481200007,-0.6675495972302353,0.571464739191086,-1.4259797239972791,2.1810706143602214,-0.5977949586707033
1972-06-01,-1.0798080886126946,-6.407460583228227,2.015743642886525,-0.9527695625441915,0.7651670602516067,-1.2674173917140508,2.0083428553561378,-0.5201998130145539
1972-07-01,-1.1775929525639504,-6.2881777021281975,1.9038689398713668,-0.7079623108764954,0.5928004692323323,-1.2642270843166528,1.786787924003607,-0.49133067765630245
1972-08-01,-0.7669018679737215,-6.908252951889818,2.8204420267884007,-1.412822334654863,0.806956048849775,-1.5952400235389201,2.284183853509698,-0.6247247110635555
1972-09-01,-0.7176678576873307,-7.114320852977919,2.692693426927355,-1.5571113014565134,0.9596783398611725,-1.7730537233186967,2.8441460075640324,-0.46670383832805296
1972-10-01,-0.5928365423698918,-7.4687335728849575,3.279700896875955,-1.9530481719976824,0.9174357396142162,-1.9424875998404858,2.8839803812205633,-0.4814543596056577
1972-11-01,-0.8089659111922594,-7.5196567499992994,3.532177547113758,-1.955379731762772,0.19324828378663103,-1.8635233725762093,2.2479319479054194,-0.2941111406821354
1972-12-01,-0.6905678643049397,-7.6434730405932445,3.6518942841524984,-2.057731039827037,0.23553338383000802,-1.8494157667745144,2.2226560444740935,-0.3512751542979175
1973-01-01,-1.0688552607970536,-7.460602492118883,4.258757466141736,-1.9604995813294506,-0.01759861713128876,-2.1041917550552083,2.230427995043263,-0.6388346257767382
1973-02-01,-1.2631059716439983,-7.012525077528675,4.59333435586193,-1.6933363416987504,-1.5084070674068584,-2.1512689510224887,1.097849710073158,-0.6809280190860025
1973-03-01,-1.736663905335064,-6.670381187384566,4.606979288036826,-1.4214710659892194,-1.6960329612634144,-2.1034220293343093,1.1515227633860645,-0.6274173851324445
1973-04-01,-2.1479314187903054,-5.854218327911237,4.115973329981874,-0.9931019430664457,-2.4181768851075316,-2.006011043537132,0.636179513138908,-0.4806540335859075
1973-05-01,-2.3863931931586793,-5.612435122622568,4.5811502119159195,-0.834755087922575,-2.7391120007426686,-2.228462372663261,0.7010097813600668,-0.7957666192276418
1973-06-01,-2.630666217408864,-5.175100595994635,4.512836500004457,-0.5281709429874605,-3.3191585304374853,-2.20390100027632,0.4028868752524311,-0.7901087308480282
1973-07-01,-3.0954124832463403,-4.390334119013502,5.2313907422990775,-0.15171787434376865,-3.9878788525983975,-2.00823153207121,-0.5894530377358709,-1.2320542938528072
1973-08-01,-3.949679513083463,-3.7102632688469486,5.124178073819956,0.505548071195309,-4.766560581052303,-2.107203543508787,-0.9691788776165403,-1.1409364928592707
1973-09-01,-3.912159284868481,-3.6340598472173085,5.215230506138472,0.4356271514627093,-4.971500586410844,-2.1161084827950556,-1.297746713037224,-1.2440388967106304
1973-10-01,-4.076371914160877,-3.5672190349613846,5.08200166371051,0.581612574852406,-5.311188425174095,-2.040607424973871,-1.3952028620531736,-1.036141364197698
1973-11-01,-4.172648721328794,-3.509120336865012,4.862985581349906,0.5277639200219617,-4.955515412087045,-2.0576428218216805,-0.9339100358550434,-0.9420090964835293
1973-12-01,-4.871090424451986,-2.092650341447789,3.742768208464641,1.216762282358527,-5.731527471614183,-1.970763553382976,-1.6490745304597114,-0.8399441938243566
1974-01-01,-4.965876202714083,-1.6109556690203055,2.9783706819868154,1.231779154852001,-5.1686109935142746,-2.003509739764811,-0.8493421521315002,-0.6615829490907637
1974-02-01,-4.926445366555894,-1.3046647514250942,2.7345428769705804,1.3026304713564423,-4.794366153158254,-2.386757857779491,0.27942251051793127,-0.7647064847208235
1974-03-01,-5.010321523301724,-0.8267247609229872,2.348235671130097,1.4518546660676774,-4.705385840197876,-2.4226036942317917,0.6895301533976363,-0.5288910168821526
