origin_date,target,horizon_months,y_true,VAR,Ridge,ElasticNet,LSTM_Adam,LSTM_SGD,GRU_Adam,GRU_SGD
2017-12-01,indpro_total_yoy,1,2.6985469559747344,2.6580093969338416,2.048251796378489,2.0653310667507334,0.6945550441741943,-0.3377435207366943,1.00773286819458,-0.2663014829158783
2018-01-01,indpro_total_yoy,1,3.342989548344999,2.733351206339715,1.909646565274168,1.7175546216266386,2.345339059829712,1.3694238662719729,2.392888307571411,2.7241013050079346
2018-02-01,indpro_total_yoy,1,3.173900895191739,3.3122181539735873,2.0518452043773943,2.073762136856443,2.30635404586792,1.3809154033660889,2.442178964614868,2.896622896194458
2018-03-01,indpro_total_yoy,1,3.2561654350065083,3.0250910906702524,2.112350221384179,2.40087102155119,2.29041051864624,1.3191790580749512,2.547935485839844,3.0943398475646973
2018-04-01,indpro_total_yoy,1,2.2332954145206863,3.0840356764314145,2.0714981323492823,2.0967696887280773,2.3341598510742188,1.4761810302734375,2.667151689529419,3.264857053756714
2018-05-01,indpro_total_yoy,1,2.801429704395275,2.4814214217878527,2.1576861496451865,2.137979192907802,2.3204009532928467,1.5675444602966309,2.704169988632202,3.378723382949829
2018-06-01,indpro_total_yoy,1,3.2024927606124187,2.3608387190173117,1.4297160158088862,1.2566857521480896,2.3140869140625,1.5301614999771118,2.639714241027832,3.40293025970459
2018-07-01,indpro_total_yoy,1,4.261482433655139,3.449603664545518,1.6037695902756837,1.7767173854479448,2.3665921688079834,1.5384477376937866,2.6168570518493652,3.461573600769043
2018-08-01,indpro_total_yoy,1,4.223372800194269,3.9136746432010594,1.8672090352117472,2.0628524261781855,2.3770008087158203,1.5503791570663452,2.580556869506836,3.554354429244995
2018-09-01,indpro_total_yoy,1,2.888738661808876,4.283009886844713,2.807075470201012,3.0498862116836145,2.457184076309204,1.6531856060028076,2.6412034034729004,3.6910111904144287
2018-10-01,indpro_total_yoy,1,2.7290824361958954,2.664269645524312,2.7816141242838763,2.886650829990182,2.3876397609710693,1.641592502593994,2.7460360527038574,3.7932732105255127
2018-11-01,indpro_total_yoy,1,2.5582496341902683,2.65377260043313,2.0048482020339233,1.8139910391420375,2.30899977684021,1.4973682165145874,2.7116127014160156,3.7546541690826416
2018-12-01,indpro_total_yoy,1,1.8935999258555825,2.0104121446650547,1.3073888329314878,1.3828311424820148,2.182138442993164,1.2316850423812866,2.5728564262390137,3.6921849250793457
2019-01-01,indpro_total_yoy,1,1.1035304139436874,1.2036265404375324,1.0655124816339443,1.246880213681418,3.1019256114959717,3.369762420654297,3.064739465713501,3.0242717266082764
2019-02-01,indpro_total_yoy,1,0.6524229997594055,0.8244811633751827,0.3116393516089011,0.5546041843174443,2.9035212993621826,3.2978405952453613,3.005216598510742,3.0801846981048584
2019-03-01,indpro_total_yoy,1,-1.0300329046739165,0.5907839029722497,-0.0858105915449947,-0.0374957293902475,2.7223260402679443,3.198641777038574,3.002405166625977,3.0757081508636475
2019-04-01,indpro_total_yoy,1,-0.0101565277263127,-0.9576904040574687,-0.2634769911125834,-0.1802291046467461,2.60174298286438,3.090939998626709,3.0049238204956055,3.103297233581543
2019-05-01,indpro_total_yoy,1,-0.7396616510661147,0.1715765790702507,-1.3024578269906328,-1.5970508556006808,2.4773969650268555,3.054135322570801,2.9292614459991455,3.009826183319092
2019-06-01,indpro_total_yoy,1,-1.38702910532702,-0.6786326186434756,-0.695335760667624,-0.6924520309989401,2.3512706756591797,3.000375747680664,2.773954391479492,2.9695775508880615
2019-07-01,indpro_total_yoy,1,-1.3487295328134865,-1.5203185172822165,-0.8988614305455447,-1.150628725804845,2.3092799186706543,2.9118528366088867,2.660405158996582,2.9195022583007812
2019-08-01,indpro_total_yoy,1,-1.7527282326511795,-0.9874002407515128,-1.2133526866487243,-1.6392630439592493,2.1970958709716797,2.8233489990234375,2.553861141204834,2.8107995986938477
2019-09-01,indpro_total_yoy,1,-2.4902254934305645,-1.873620415368769,-1.3354556140949525,-1.5475534544697038,2.0244081020355225,2.6620702743530273,2.4896552562713623,2.7255771160125732
2019-10-01,indpro_total_yoy,1,-2.068855514353096,-2.6403926839484937,-1.756435122713312,-1.7637098763607613,1.8702409267425537,2.539930820465088,2.366168260574341,2.581923007965088
2019-11-01,indpro_total_yoy,1,-2.326024148153749,-1.8160966010972943,-2.306383424575902,-2.470110182199499,1.714602828025818,2.198118209838867,2.2909274101257324,2.466810703277588
2019-12-01,indpro_total_yoy,1,-2.3170157023225,-2.047456772468188,-1.9230246946368363,-2.0449858019599585,1.5915820598602295,1.9186314344406128,2.2118582725524902,2.359431743621826
2020-01-01,indpro_total_yoy,1,-1.4334467077149249,-1.753352285494943,-1.600271786478427,-2.0832739506238167,-0.7258659601211548,-2.6371469497680664,-1.9996012449264529,-2.088218688964844
2020-02-01,indpro_total_yoy,1,-5.461517377071523,-1.0526152998513103,-1.706741587496586,-2.3104764566315183,-0.6585237979888916,-2.9180808067321777,-2.3303582668304443,-2.4534268379211426
2020-03-01,indpro_total_yoy,1,-19.01716756450096,-6.233672801725377,-7.339185445024052,-5.086938195724635,-0.9800337553024292,-4.2046661376953125,-3.6142139434814458,-4.429569721221924
2020-04-01,indpro_total_yoy,1,-17.492185946287808,-35.24411475249919,-17.621708148315633,-12.623904467952276,-1.6225632429122925,-4.646937370300293,-4.307732105255127,-6.931820392608643
2020-05-01,indpro_total_yoy,1,-11.189363982160929,-14.374035040126223,-23.200731780424384,-21.777044215151523,-2.2709100246429443,-5.025524616241455,-6.070746421813965,-8.534838676452637
2020-06-01,indpro_total_yoy,1,-7.024592365144322,-17.54724177666552,-17.491174035418126,-15.838333163865071,-2.802191734313965,-5.576468467712402,-5.992548942565918,-9.507243156433104
2020-07-01,indpro_total_yoy,1,-6.733968805509427,-9.04136550415281,-12.448317859640207,-9.888676609423438,-3.0699541568756104,-5.52902364730835,-6.7015509605407715,-10.28731632232666
2020-08-01,indpro_total_yoy,1,-6.382519539934695,-8.7390028067875,-8.801879023221415,-6.545204787844639,-3.1084847450256348,-5.102293968200684,-6.844135284423828,-8.449697494506836
2020-09-01,indpro_total_yoy,1,-4.732940789775952,-5.7336964269270805,-8.464054876838187,-6.226139348720954,-3.613400220870972,-3.1410865783691406,-4.015637397766113,-6.504354000091553
2020-10-01,indpro_total_yoy,1,-4.880507542197332,-4.297775874791375,-5.067280541523103,-3.770970163437518,-2.3936543464660645,-0.2748271226882934,-2.5646955966949463,-3.400064468383789
2020-11-01,indpro_total_yoy,1,-3.336553581646573,-5.009421916136232,-4.382590991443757,-2.8766196920857667,-1.2819170951843262,0.1294796466827392,-1.914145827293396,-1.6959296464920044
2020-12-01,indpro_total_yoy,1,-2.15258716698159,-2.648463830782614,-4.876360682046892,-3.923188323104541,-1.161457061767578,-0.4867048263549804,-1.6597434282302856,-1.8610163927078247
2021-01-01,indpro_total_yoy,1,-5.848305012524868,-1.31830948339043,-3.5972962822355092,-3.1517129931635024,-1.731562614440918,-1.45984148979187,-1.3491997718811035,-2.4839577674865723
2021-02-01,indpro_total_yoy,1,0.99881623082263,-6.115218261405882,-2.7812611334072384,-2.5296518449407004,-0.7367134690284729,-0.1966134905815124,-0.8282959461212158,-1.2917884588241575
2021-03-01,indpro_total_yoy,1,15.316849920100315,2.381846170798654,-2.8107272081460217,-4.155046562870708,0.1408232003450393,0.8498150110244751,-0.5078667402267456,-0.575412392616272
2021-04-01,indpro_total_yoy,1,14.56003425289376,19.152691837811517,6.329777510037234,6.378701469634371,1.656327486038208,1.4381299018859863,0.960917830467224,2.638230800628662
2021-05-01,indpro_total_yoy,1,8.579594049803507,11.892532959820114,13.635794799801724,17.078409688227026,2.5845143795013428,3.0895516872406006,3.0333855152130127,4.413899898529053
2021-06-01,indpro_total_yoy,1,5.353968964229505,9.750856768660917,13.791462771026929,13.694119483837849,3.3365235328674316,3.0311644077301025,4.131196975708008,5.61174201965332
2021-07-01,indpro_total_yoy,1,4.172880111690969,7.120391060599055,10.809631915249764,8.48650959844333,3.875636577606201,3.30600643157959,4.239663600921631,5.930482387542725
2021-08-01,indpro_total_yoy,1,2.9680125145707947,3.931015375186563,7.255715629308579,5.667025384064482,3.960418224334717,3.2336297035217285,4.019229888916016,5.218413829803467
2021-09-01,indpro_total_yoy,1,3.500869128884787,1.453367501445876,3.11507075169774,3.4901050176627595,3.5496883392333984,2.738262176513672,3.3121392726898193,3.5248541831970215
2021-10-01,indpro_total_yoy,1,3.823509280001236,3.790821515834707,0.4741116786464969,0.6927055982863188,3.052100658416748,2.502450704574585,2.759114027023315,2.6162869930267334
2021-11-01,indpro_total_yoy,1,2.221513767596228,3.028754393919356,0.939918073760284,1.0603643300896717,2.9280025959014893,2.621450662612915,2.4751274585723877,2.413823127746582
2021-12-01,indpro_total_yoy,1,1.3095223095463735,0.5652270334589351,1.9599424255350248,2.045676168938762,2.895963430404663,2.7263593673706055,2.519212484359741,2.3237287998199463
2022-01-01,indpro_total_yoy,1,5.287318003183827,0.3208192480976459,1.3546401806012516,1.0062333649177746,1.505900502204895,0.9915786981582642,1.85574734210968,2.5316572189331055
2022-02-01,indpro_total_yoy,1,3.0086919088748054,5.442489731535488,0.9495903062590224,0.8420644742611065,0.7301995158195496,0.7442387938499451,1.4893934726715088,2.492653131484986
2022-03-01,indpro_total_yoy,1,2.881518092575863,0.9705929925148388,2.5947706036539735,3.1281498955734772,0.383258581161499,1.0984562635421753,1.5259774923324585,2.6691436767578125
2022-04-01,indpro_total_yoy,1,1.8929989854052032,2.5312257098822606,1.7864875216049234,1.6773722176082575,0.3549770712852478,0.2345205098390579,1.0712883472442627,2.8892006874084473
2022-05-01,indpro_total_yoy,1,1.2143561603657815,2.136344491359639,1.5487713458018386,1.6400899704337824,0.2956563830375671,-0.2810232043266296,0.9532398581504822,3.111665725708008
2022-06-01,indpro_total_yoy,1,0.963998513257014,1.512824599686354,0.7251095302274555,0.4725311611911107,0.2670385837554931,-0.4086819887161255,0.6335170269012451,3.066935777664185
2022-07-01,indpro_total_yoy,1,1.0466437397034234,0.5845403146999768,0.1747486086434522,-0.0383031215177203,0.1934560984373092,-0.4105535745620727,0.2302314341068267,2.9969258308410645
2022-08-01,indpro_total_yoy,1,2.432199480547581,0.4778131182700167,-0.6204917950250515,-0.735580470894611,0.1883287131786346,-0.3983603715896606,-0.2346897572278976,2.7739570140838623
2022-09-01,indpro_total_yoy,1,1.059189107877323,1.5919346767207758,-0.9816666633299236,-0.7841735083798307,0.2081059068441391,-0.6748923659324646,-0.972796618938446,2.7332944869995117
2022-10-01,indpro_total_yoy,1,0.0889899305881236,-0.88128206156687,-0.8441668687050985,-0.1716681069197427,0.2481338232755661,-0.6989359855651855,-1.4020674228668213,2.6545019149780273
2022-11-01,indpro_total_yoy,1,-0.8048401478637501,-0.3313711093914513,-1.4684419311723924,-1.0561811740305824,0.5158268213272095,-0.5538634061813354,-1.7736870050430298,2.795971393585205
2022-12-01,indpro_total_yoy,1,0.3183011757086795,-1.3350710403062345,-2.6063553004757143,-2.108374874818686,0.8520709276199341,-0.8499289751052856,-2.5334434509277344,1.7123360633850098
2023-01-01,indpro_total_yoy,1,-0.1636154608277706,0.9251938361013168,-2.475463883992934,-2.0189997334324565,-0.2401275783777237,-0.1978663802146911,-0.8183788657188416,-0.2372735440731048
2023-02-01,indpro_total_yoy,1,-0.3657904431978664,-0.949663452897151,-2.114306080344293,-1.280861596259253,-0.4245190620422363,-0.2973007559776306,-0.7840477824211121,-0.6138197183609009
2023-03-01,indpro_total_yoy,1,-0.1845155511586149,-1.5525889550448126,-2.873088530314134,-2.1248670143280703,-0.8199094533920288,-0.3853850960731506,-0.8169825077056885,-1.0121945142745972
2023-04-01,indpro_total_yoy,1,-0.4003721318739828,-0.2625457183147592,-2.505508833810915,-1.8450423484243257,-0.8258262276649475,-0.3672923445701599,-0.7844586372375488,-1.2950068712234497
2023-05-01,indpro_total_yoy,1,-0.8933247434292468,-1.6435840915116973,-2.303001367350648,-1.62668120875371,-0.844025731086731,-0.6486052870750427,-0.8670927882194519,-1.819738507270813
